,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,data_frame,cv_train_size,cv_test_size,lag_time,scoring_method,features_to_use
3,0.001127338409423828,9.234645621910374e-05,0.0006911039352416992,3.601936646462942e-05,5,{'model__n_neighbors': 5},-7.185758488972983,-5.639578704833983,-2.4551764424641926,-3.7704059346516927,-3.159586029052736,-13.364755198160802,-3.361125946044923,-2.9905945078531904,-2.749572448730467,-3.4215873972574866,-4.809814109802246,3.1693627921436005,4,finbert_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012921571731567382,8.509372853859065e-05,0.0007463216781616211,2.9408146496337813e-05,2,{'model__n_neighbors': 2},-26.153965695699057,-4.212771415710449,-3.6205675760904947,-3.6242987950642904,-7.748416900634766,-13.022116343180338,-6.239145151774088,-3.016784413655599,-2.9607114156087238,-3.358039220174154,-7.3956816927591955,6.9191327301268695,1,finbert_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012028217315673828,7.169504750905941e-05,0.0007352828979492188,1.7907124126380266e-05,3,{'model__n_neighbors': 3},-26.289661237928605,-4.7711251576741525,-3.4508568657769105,-3.696917470296223,-7.833321550157342,-13.205396355523002,-6.281274668375653,-3.0522286309136293,-2.641728634304472,-3.4165475209554055,-7.463905809190538,6.968156811601129,2,finbert_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012108802795410157,0.00014789805325731765,0.0007530450820922852,4.889909259435018e-05,4,{'model__n_neighbors': 4},-26.175947761535646,-4.883274205525717,-3.750003941853841,-3.734992504119873,-8.15151252746582,-13.164347712198893,-6.467719395955403,-3.0168080647786457,-2.689510536193848,-3.453214899698893,-7.548733154932658,6.906833403466388,3,finbert_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012308597564697266,0.00014586183670894042,0.0007422685623168946,5.0135300321794086e-05,5,{'model__n_neighbors': 5},-26.090442810058583,-5.058843688964843,-3.948917134602866,-3.840777155558268,-8.787029927571616,-13.25034729003906,-6.740191040039066,-3.1077881622314445,-2.8539599100748694,-3.4757283274332686,-7.715402544657389,6.851803793706651,4,finbert_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012862443923950194,0.0001381681826579857,0.0007271528244018555,4.971727143577589e-05,2,{'model__n_neighbors': 2},-5.5162511189778645,-4.889397303263347,-2.7998266220092773,-3.3948230107625323,-2.6864529927571614,-12.766744486490886,-3.2384417215983072,-2.9148382822672527,-3.033428192138672,-3.3257193247477215,-4.456592305501302,2.907569639672019,3,finbert_tone_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012058973312377929,0.00010958680916924042,0.0007179737091064453,2.8692405622639327e-05,3,{'model__n_neighbors': 3},-5.849256896972657,-4.870715883043077,-2.4896920522054047,-3.2078138987223337,-2.553023020426433,-13.288184526231555,-3.0664311726888025,-3.0238818274603956,-2.6129999796549472,-3.2053656260172527,-4.416736488342286,3.131987828658333,1,finbert_tone_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011551856994628906,9.712599380182636e-05,0.0007191181182861328,3.325281966984153e-05,4,{'model__n_neighbors': 4},-6.142144266764323,-4.936123689015706,-2.306340249379476,-3.2226114590962727,-2.5274885813395183,-13.221133931477864,-3.162213897705078,-2.994632625579834,-2.6750378290812176,-3.216798210144043,-4.440452473958333,3.1349182105135087,2,finbert_tone_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011586427688598632,0.0001321029154475602,0.0007068157196044922,4.037422765875034e-05,5,{'model__n_neighbors': 5},-6.383397216796878,-5.189493433634438,-2.15902956644694,-3.415287068684896,-2.756062927246092,-13.226712951660154,-3.3585901896158856,-3.0723416137695314,-2.600380808512368,-3.1841339365641286,-4.534542971293131,3.1391928208334328,4,finbert_tone_whole_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012471914291381837,9.836287525333527e-05,0.0007215261459350586,8.201606398401802e-05,2,{'model__n_neighbors': 2},-7.2693730672200525,-4.588619867960612,-2.9260731379191083,-3.378704388936361,-3.1000197092692057,-12.812182490030924,-3.623297373453776,-2.9054417928059895,-3.0321529388427733,-3.1750367482503257,-4.681090151468913,2.989273195918874,1,finbert_tone_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012676477432250976,6.879592371448143e-05,0.0007529020309448242,5.322754983465373e-05,3,{'model__n_neighbors': 3},-7.96208919949002,-4.711471515231661,-2.6519822862413207,-3.2309937795003285,-3.185521697998048,-13.31153564453125,-3.1976674397786455,-2.9115945604112423,-2.6050445556640622,-3.1166754404703787,-4.688457611931697,3.2526254611050036,2,finbert_tone_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011868715286254884,7.780679556880866e-05,0.000760030746459961,7.111853173197221e-05,4,{'model__n_neighbors': 4},-8.25601495107015,-4.767511336008708,-2.653357442220052,-3.257896137237549,-3.0379713694254558,-13.229638290405273,-3.3371753056844073,-3.022322432200114,-2.678521410624186,-3.2438176472981772,-4.748422632217407,3.244850787701702,3,finbert_tone_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001120281219482422,0.00013010359211594572,0.0007083654403686523,8.701529862619012e-05,5,{'model__n_neighbors': 5},-8.768356399536135,-5.036920547485352,-2.473891855875651,-3.471956380208333,-3.1219873046875013,-13.253574015299478,-3.2398124186197914,-3.125740636189779,-2.603466593424477,-3.1718240102132182,-4.8267530161539725,3.3160668204840795,4,finbert_tone_whole_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012480974197387694,9.71764676608924e-05,0.0007329463958740234,5.878976743084788e-05,2,{'model__n_neighbors': 2},-26.289084307352702,-4.019165166219076,-3.0643395741780597,-3.5709437052408854,-6.9178820292154946,-12.424957275390625,-6.460681279500325,-3.025729497273763,-2.9892032623291014,-3.3017960866292317,-7.206378218332927,6.950265306161129,1,finbert_tone_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0011939764022827148,0.00011190822835494646,0.0007213354110717773,3.616900999244489e-05,3,{'model__n_neighbors': 3},-26.154297722710506,-4.163645002577041,-3.48092409769694,-3.475608274671769,-7.307047610812726,-13.184750705295137,-6.569240315755208,-2.9013232760959204,-2.840880245632595,-3.1532649146185983,-7.323098216586644,6.9722242566388255,2,finbert_tone_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011358261108398438,9.706424153286079e-05,0.0007378816604614258,5.15646475459772e-05,4,{'model__n_neighbors': 4},-26.080354181925454,-4.499226729075114,-3.8152670860290527,-3.583292802174886,-7.561892318725586,-13.142568143208821,-6.395010375976563,-3.023387877146403,-2.6743209838867186,-3.015252939860026,-7.379057343800862,6.924661584848349,3,finbert_tone_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0011696338653564454,0.00013978376986748653,0.0007265329360961914,5.817824196767796e-05,5,{'model__n_neighbors': 5},-26.046109975179032,-4.37341318766276,-3.944882939656575,-3.6349051920572903,-8.38317082722982,-13.063990224202469,-6.50815190633138,-3.0662019602457686,-2.599257456461586,-3.0502209726969425,-7.467030464172362,6.910128812720689,4,finbert_tone_whole_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012414932250976562,0.00010235050519360648,0.0007519006729125976,7.26185615777504e-05,2,{'model__n_neighbors': 2},-5.241577911376953,-4.849707221984863,-2.3274800618489584,-3.037582588195801,-2.68677126566569,-12.55682767232259,-3.3723375956217447,-3.0743275324503583,-2.7167154947916665,-3.3341121673583984,-4.319743951161703,2.8853015649780573,1,bert_topic_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013021230697631836,0.00011898010395817877,0.0008039236068725586,0.00011068994078434454,3,{'model__n_neighbors': 3},-5.3436093224419485,-5.426172977023658,-2.0713524288601346,-3.3665969848632824,-2.8435590108235695,-13.299065653483073,-3.4042791578504774,-3.0630171457926427,-2.527548217773437,-3.2083497365315763,-4.4553550635443795,3.126088230308863,4,bert_topic_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0011437654495239258,8.75895509658658e-05,0.0007315397262573243,3.686648996147966e-05,4,{'model__n_neighbors': 4},-5.319516849517822,-5.840760771433512,-1.990186595916748,-3.4365183194478353,-2.858398691813151,-13.004417419433594,-3.388923708597819,-3.04129695892334,-2.4045706431070966,-3.076385180155436,-4.436097513834635,3.0766596752816486,3,bert_topic_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0013257741928100586,0.00023024325612932092,0.0007808446884155273,4.526117231743545e-05,5,{'model__n_neighbors': 5},-5.398519744873046,-5.840302124023438,-1.8399722290039056,-3.519264500935871,-2.934849141438802,-12.9141780090332,-3.136802215576174,-3.254500935872397,-2.306253662109375,-3.04621208190918,-4.419085464477539,3.0685428619842385,2,bert_topic_article_sentiment_df,252,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001374220848083496,0.00011147451569949287,0.0007762432098388672,4.24644573037368e-05,2,{'model__n_neighbors': 2},-6.606609598795573,-4.807497596740722,-2.5856025060017904,-3.161465072631836,-3.0458552042643228,-12.586963272094726,-3.4892341613769533,-3.2631675720214846,-2.779563140869141,-3.2821500142415365,-4.560810813903808,2.90619938064033,1,bert_topic_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013975381851196289,8.462395675755883e-05,0.000840306282043457,6.29038628896456e-05,3,{'model__n_neighbors': 3},-6.691156472100152,-5.42892121209039,-2.4133587307400166,-3.3346404605441635,-3.154322814941409,-13.319542524549695,-3.4579510158962674,-3.2409227159288183,-2.526723564995659,-3.2134277767605246,-4.67809672885471,3.1444302917032223,4,bert_topic_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0013600587844848633,0.0001557485586381946,0.0008493185043334961,0.00017898256139193435,4,{'model__n_neighbors': 4},-6.988206354777018,-5.7180202802022295,-2.3143027941385905,-3.439069366455078,-3.236209233601888,-13.032384745279948,-3.466547393798828,-3.1813610394795737,-2.365035629272461,-3.0032985687255858,-4.674443540573121,3.118927098253574,3,bert_topic_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0015693187713623046,0.00020924774505500657,0.0008850336074829101,0.0001682472613484566,5,{'model__n_neighbors': 5},-7.3938712310791015,-5.705699869791667,-2.0611490376790353,-3.6216749064127614,-3.2666937255859385,-12.94081293741862,-3.111900583902996,-3.368196207682291,-2.3066125996907556,-2.929063440958659,-4.670567454020183,3.1545471384250514,2,bert_topic_article_sentiment_df,252,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0014643907546997071,0.00011267766223559886,0.0008466005325317383,0.00011114313411740253,2,{'model__n_neighbors': 2},-25.84422295888265,-5.266094970703125,-3.4477368036905927,-3.528095563252767,-6.239169184366862,-12.597031529744466,-6.423105112711588,-3.441477330525716,-2.7334964752197264,-3.3867549896240234,-7.290718491872151,6.768299609210412,1,bert_topic_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0014793872833251953,0.00020617238873515858,0.0009472846984863281,0.00011349229240406888,3,{'model__n_neighbors': 3},-25.86159502665202,-5.302348624335398,-3.337628089057074,-3.4994179195827924,-7.60904142591689,-13.30393320719401,-6.495209418402779,-3.2923597123887807,-2.47328397962782,-3.4517427656385626,-7.462656016879611,6.850996473959817,2,bert_topic_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0017519235610961915,0.0004063789037747074,0.0009474992752075195,0.00014206432469526385,4,{'model__n_neighbors': 4},-25.822514502207436,-5.300349839528402,-3.389997450510661,-3.651142724355062,-8.025027656555176,-13.04407958984375,-6.669023704528809,-3.4122511545817056,-2.372388458251953,-3.1893030166625977,-7.4876078097025545,6.823081997925132,4,bert_topic_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.0012970685958862305,0.0001647997112179785,0.0008170604705810547,0.00020334871422155514,5,{'model__n_neighbors': 5},-25.93409553527832,-5.0737310282389325,-3.3901047261556005,-3.690167668660482,-8.495677693684893,-12.893115946451818,-6.693828328450524,-3.2677413940429685,-2.184901123046876,-3.0358017222086584,-7.465916516621907,6.884151695976052,3,bert_topic_article_sentiment_df,252,60,30,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.001351618766784668,0.00012137713774777103,0.000792551040649414,5.819785306793496e-05,2,{'model__n_neighbors': 2},-6.350114568074544,-6.91242733001709,-2.85520502726237,-3.6835872014363606,-3.5631844838460287,-14.075763829549153,-4.231484985351562,-3.6609411239624023,-3.550486119588216,-3.0634597142537436,-5.194665438334147,3.2265032175449817,1,finbert_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0013430356979370118,0.00013153803655142275,0.0007927894592285156,7.644324297972282e-05,3,{'model__n_neighbors': 3},-6.31547114054362,-7.352535247802734,-2.4263745625813806,-4.030468834771051,-3.660243225097656,-14.283661142985027,-3.9818103366427975,-3.6000171661376954,-3.310342407226562,-3.0561648898654488,-5.201708895365398,3.347132690484388,2,finbert_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.001300978660583496,0.00012279922677893693,0.0008573293685913086,0.00014454016783387445,4,{'model__n_neighbors': 4},-6.902194913228353,-7.6667229970296225,-2.2466883023579913,-3.9948550542195638,-3.5556791623433432,-14.29678103129069,-3.9545913060506184,-3.542880090077718,-2.935866610209147,-3.100371551513672,-5.219663101832072,3.441508285656369,3,finbert_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
3,0.001206827163696289,0.00013298832758078558,0.0007562875747680664,6.414775376654202e-05,5,{'model__n_neighbors': 5},-7.1031325785319,-8.049890645345052,-2.2238931274414075,-4.2816878763834625,-3.635586242675782,-14.637680155436199,-3.7839383951822927,-3.4511277262369804,-2.8835248819986967,-2.9694058736165365,-5.301986750284831,3.581380677208173,4,finbert_summary_sentiment_df,504,60,0,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
0,0.0012789726257324218,0.00013039247887372118,0.0007800102233886719,9.844760151992538e-05,2,{'model__n_neighbors': 2},-7.849014600118001,-6.970790163675944,-3.1520832697550456,-3.6755732854207355,-4.00667241414388,-14.0724728902181,-4.106413777669271,-3.6643000920613606,-3.5494136810302734,-3.0791499455769857,-5.41258841196696,3.273231257732554,1,finbert_summary_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
1,0.0012756586074829102,9.34933006120639e-05,0.0007967233657836914,9.35618451127167e-05,3,{'model__n_neighbors': 3},-8.762932374742297,-7.40742573208279,-2.704956817626952,-3.954627100626629,-4.362394714355466,-14.30997280544705,-3.952894761827259,-3.688005532158746,-3.326029629177517,-3.0124031066894497,-5.548164257473416,3.4635697929008904,2,finbert_summary_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
2,0.0012916088104248046,0.00012785831571237582,0.0007707595825195313,3.416643886436763e-05,4,{'model__n_neighbors': 4},-9.73710838953654,-7.681366475423177,-2.5138193130493165,-3.9955437978108725,-4.38989486694336,-14.31314557393392,-3.9223760604858398,-3.5616344769795734,-2.949383099873861,-3.023482386271159,-5.608775444030762,3.627155943207201,3,finbert_summary_sentiment_df,504,60,5,neg_mean_absolute_error,"open,prev_high,prev_low,prev_close,positive,negative,neutral"
